x,y,z
15.962,16.573,36.98
16.023,14.974,38.639
15.918,13.12,40.008
15.638,11.077,41.03
15.182,8.9287,41.668
14.557,6.7644,41.912
13.778,4.6715,41.779
12.867,2.7263,41.309
11.853,0.98662,40.558
10.766,-0.51175,39.594
9.6385,-1.7548,38.483
8.4991,-2.7476,37.287
7.3745,-3.5095,36.059
6.2861,-4.0687,34.839
5.2506,-4.458,33.654
4.2797,-4.7103,32.523
3.3807,-4.8567,31.454
2.557,-4.9249,30.451
1.8088,-4.9383,29.513
1.1341,-4.9163,28.637
0.52905,-4.8744,27.817
-0.011296,-4.8247,27.05
-0.49263,-4.7765,26.329
-0.92102,-4.737,25.65
-1.3026,-4.7113,25.01
-1.6435,-4.7031,24.404
-1.9494,-4.7152,23.831
-2.226,-4.7493,23.287
-2.4783,-4.8067,22.772
-2.7112,-4.8882,22.284
-2.9289,-4.9943,21.822
-3.1354,-5.1253,21.387
-3.3344,-5.2814,20.977
-3.5291,-5.4628,20.594
-3.7225,-5.6695,20.237
-3.9172,-5.9018,19.909
-4.1156,-6.1597,19.609
-4.32,-6.4435,19.34
-4.5324,-6.7532,19.102
-4.7545,-7.0889,18.899
-4.9879,-7.4507,18.732
-5.2342,-7.8385,18.604
-5.4946,-8.2519,18.518
-5.7704,-8.6904,18.478
-6.0624,-9.153,18.487
-6.3714,-9.6382,18.548
-6.6981,-10.144,18.668
-7.0427,-10.668,18.85
-7.4052,-11.205,19.098
-7.7852,-11.753,19.419
-8.1819,-12.303,19.816
-8.594,-12.85,20.294
-9.0196,-13.383,20.857
-9.456,-13.894,21.508
-9.8998,-14.369,22.248
-10.347,-14.795,23.078
-10.791,-15.156,23.993
-11.228,-15.437,24.989
-11.649,-15.62,26.055
-12.046,-15.691,27.18
-12.41,-15.633,28.346
-12.733,-15.433,29.53
-13.003,-15.084,30.707
-13.211,-14.581,31.85
-13.348,-13.927,32.927
-13.406,-13.13,33.908
-13.378,-12.207,34.764
-13.261,-11.18,35.47
-13.053,-10.077,36.007
-12.755,-8.9316,36.362
-12.373,-7.7757,36.531
-11.913,-6.6424,36.519
-11.386,-5.561,36.337
-10.804,-4.5561,36.001
-10.179,-3.6462,35.533
-9.5257,-2.8429,34.957
-8.8574,-2.1518,34.295
-8.1868,-1.5727,33.571
-7.5254,-1.1008,32.805
-6.883,-0.7282,32.013
-6.2675,-0.4447,31.209
-5.6852,-0.2391,30.405
-5.1406,-0.099975,29.608
-4.6365,-0.01632,28.823
-4.1745,0.022024,28.056
-3.7549,0.024126,27.307
-3.377,-0.0021537,26.577
-3.0395,-0.050171,25.869
-2.7405,-0.11445,25.18
-2.4779,-0.19057,24.512
-2.2492,-0.27509,23.863
-2.0518,-0.36539,23.233
-1.8832,-0.45954,22.621
-1.7408,-0.55624,22.026
-1.6223,-0.65466,21.449
-1.5256,-0.7544,20.887
-1.4485,-0.85536,20.342
-1.3891,-0.95773,19.812
-1.346,-1.0619,19.297
-1.3176,-1.1684,18.797
-1.3027,-1.278,18.311
-1.3002,-1.3914,17.839
-1.3093,-1.5096,17.381
-1.3294,-1.6336,16.938
-1.3598,-1.7643,16.508
-1.4002,-1.9029,16.092
-1.4505,-2.0506,15.689
-1.5105,-2.2087,15.3
-1.5803,-2.3785,14.926
-1.6602,-2.5613,14.565
-1.7503,-2.7587,14.219
-1.8511,-2.9723,13.889
-1.9632,-3.2038,13.573
-2.0873,-3.455,13.274
-2.2241,-3.7278,12.992
-2.3744,-4.0243,12.729
-2.5394,-4.3467,12.485
-2.7202,-4.6972,12.262
-2.9179,-5.0783,12.063
-3.1339,-5.4926,11.89
-3.3698,-5.9425,11.745
-3.627,-6.4309,11.632
-3.9074,-6.9602,11.555
-4.2127,-7.5332,11.519
-4.5448,-8.1522,11.529
-4.9055,-8.8193,11.592
-5.2969,-9.536,11.715
-5.7208,-10.303,11.908
-6.179,-11.121,12.18
-6.6732,-11.987,12.542
-7.2046,-12.899,13.008
-7.774,-13.85,13.59
-8.3816,-14.832,14.305
-9.0266,-15.831,15.166
-9.707,-16.831,16.191
-10.419,-17.809,17.393
-11.158,-18.736,18.785
-11.916,-19.577,20.374
-12.682,-20.29,22.164
-13.443,-20.828,24.146
-14.182,-21.137,26.302
-14.877,-21.167,28.598
-15.506,-20.866,30.985
-16.042,-20.195,33.394
-16.457,-19.127,35.743
-16.724,-17.662,37.938
-16.818,-15.823,39.88
-16.719,-13.667,41.478
-16.413,-11.277,42.656
-15.9,-8.7585,43.37
-15.186,-6.2271,43.606
-14.29,-3.795,43.389
-13.24,-1.5581,42.774
-12.072,0.41364,41.84
-10.823,2.0802,40.674
-9.5331,3.4312,39.364
-8.2367,4.4802,37.987
-6.965,5.2581,36.605
-5.7427,5.8049,35.263
-4.5879,6.1639,33.989
-3.5128,6.377,32.8
-2.5238,6.4819,31.701
-1.6232,6.5105,30.692
-0.80984,6.4891,29.768
-0.079947,6.4385,28.922
0.5719,6.3749,28.146
1.1522,6.3103,27.431
1.668,6.2537,26.773
2.1266,6.2117,26.163
2.5351,6.1886,25.597
2.9004,6.1876,25.072
3.2292,6.2107,24.583
3.5273,6.2589,24.128
3.8005,6.3329,23.705
4.0537,6.4328,23.314
4.2916,6.5585,22.953
4.5183,6.7095,22.622
4.7374,6.8854,22.322
4.9522,7.0856,22.053
5.1656,7.3092,21.816
5.3799,7.5556,21.611
5.5975,7.8237,21.442
5.8201,8.1126,21.308
6.0494,8.4209,21.212
6.2865,8.7474,21.156
6.5326,9.0902,21.141
6.7884,9.4473,21.171
7.0543,9.8164,21.248
7.3305,10.195,21.374
7.6169,10.578,21.551
7.913,10.964,21.782
8.2181,11.346,22.069
8.5309,11.72,22.413
8.8498,12.079,22.815
9.1728,12.418,23.276
9.4973,12.727,23.794
9.8202,12.999,24.368
10.138,13.226,24.995
10.447,13.398,25.669
10.742,13.507,26.384
11.018,13.546,27.132
11.271,13.506,27.901
11.495,13.382,28.679
11.683,13.17,29.453
11.832,12.869,30.206
11.936,12.479,30.923
11.99,12.006,31.588
11.992,11.455,32.185
11.938,10.839,32.701
11.828,10.169,33.122
11.662,9.4618,33.442
11.442,8.7325,33.654
11.171,7.9982,33.755
10.854,7.2753,33.749
10.496,6.5786,33.639
10.104,5.921,33.432
9.686,5.3129,33.139
9.2487,4.762,32.77
8.8,4.2733,32.336
8.3473,3.8489,31.85
7.8975,3.4891,31.322
7.4567,3.1918,30.762
7.0302,2.954,30.18
6.6226,2.7712,29.583
6.2374,2.6386,28.977
5.8775,2.5513,28.369
5.5449,2.5041,27.763
5.2408,2.4922,27.161
4.966,2.5112,26.568
4.7205,2.5572,25.984
4.5042,2.6268,25.412
4.3164,2.7172,24.852
4.1565,2.8259,24.307
4.0234,2.9511,23.776
3.9162,3.0915,23.261
3.8337,3.2462,22.762
3.775,3.4146,22.279
3.7389,3.5964,21.814
3.7247,3.7917,21.367
3.7314,4.0009,20.938
3.7583,4.2244,20.529
3.805,4.4629,20.14
3.8708,4.7174,19.773
3.9554,4.9886,19.428
4.0587,5.2778,19.108
4.1806,5.5859,18.812
4.3212,5.9142,18.544
4.4805,6.2636,18.305
4.6588,6.6354,18.098
4.8564,7.0304,17.924
5.0738,7.4494,17.788
5.3114,7.893,17.691
5.5696,8.3616,17.639
5.8488,8.8551,17.634
6.1494,9.3728,17.682
6.4717,9.9136,17.787
6.8159,10.475,17.954
7.1819,11.055,18.189
7.5692,11.649,18.498
7.9773,12.252,18.887
8.4048,12.857,19.36
8.8499,13.454,19.925
9.3104,14.034,20.584
9.7828,14.584,21.342
10.263,15.09,22.199
10.746,15.534,23.156
11.225,15.9,24.208
11.692,16.166,25.347
12.139,16.315,26.561
12.557,16.326,27.833
12.934,16.184,29.141
13.259,15.874,30.457
13.52,15.39,31.75
13.707,14.729,32.984
13.81,13.898,34.124
13.818,12.914,35.133
13.728,11.799,35.981
13.535,10.586,36.641
13.24,9.3101,37.096
12.847,8.0126,37.34
12.364,6.7326,37.374
11.801,5.5063,37.209
11.171,4.3645,36.867
10.491,3.3303,36.371
9.7745,2.4188,35.751
9.0389,1.6371,35.034
8.2987,0.9849,34.248
7.5673,0.45657,33.416
6.8563,0.042155,32.56
6.1749,-0.27088,31.694
5.5303,-0.49628,30.832
4.9276,-0.64795,29.983
4.3701,-0.73917,29.151
3.8591,-0.78208,28.341
3.395,-0.78744,27.556
2.9768,-0.76448,26.794
2.6027,-0.72093,26.057
2.2703,-0.66315,25.343
1.9769,-0.5962,24.652
1.7196,-0.52405,23.983
1.4953,-0.44973,23.335
1.3008,-0.37547,22.706
1.1331,-0.30285,22.095
0.98954,-0.23291,21.503
0.8673,-0.16629,20.927
0.76394,-0.10328,20.367
0.67722,-0.043938,19.823
0.6051,0.011875,19.294
0.54578,0.064433,18.78
0.49764,0.11411,18.28
0.45929,0.16134,17.793
0.4295,0.20661,17.319
0.40721,0.25042,16.858
0.39153,0.29328,16.409
0.3817,0.33573,15.973
0.37711,0.37828,15.548
0.37722,0.42145,15.135
0.38165,0.46577,14.733
0.39006,0.51174,14.342
0.40223,0.5599,13.962
0.41799,0.61077,13.592
0.43727,0.66489,13.232
0.46003,0.72282,12.882
0.48631,0.78514,12.542
0.51619,0.85246,12.211
0.54982,0.92544,11.89
0.58738,1.0048,11.578
0.62912,1.0912,11.275
0.67533,1.1855,10.981
0.72634,1.2886,10.696
0.78256,1.4014,10.42
0.84444,1.5249,10.153
0.91249,1.6604,9.8956
0.98728,1.809,9.6469
1.0694,1.9721,9.4075
1.1597,2.1512,9.1777
1.2589,2.348,8.9579
1.3678,2.5642,8.7486
1.4874,2.8019,8.5504
1.6189,3.0632,8.364
1.7633,3.3504,8.1906
1.922,3.6662,8.0312
2.0964,4.0133,7.8875
2.2881,4.3948,7.7613
2.4988,4.814,7.6549
2.7303,5.2742,7.5711
2.9847,5.7792,7.5132
3.2642,6.3329,7.4853
3.571,6.9392,7.4924
3.9078,7.6022,7.5404
4.2773,8.3257,7.6364
4.6821,9.1134,7.7889
5.1252,9.9686,8.0079
5.6096,10.894,8.3053
6.138,11.889,8.6949
6.7131,12.955,9.1928
7.3374,14.088,9.8174
8.0125,15.282,10.589
8.7394,16.524,11.531
9.5178,17.798,12.668
10.346,19.079,14.024
11.219,20.334,15.624
12.131,21.519,17.489
13.07,22.579,19.633
14.021,23.447,22.06
14.963,24.045,24.759
15.871,24.29,27.697
16.713,24.095,30.814
17.451,23.384,34.019
18.045,22.1,37.193
18.45,20.22,40.189
18.627,17.769,42.848
18.541,14.825,45.015
18.17,11.522,46.563
17.505,8.0342,47.415
16.558,4.5553,47.557
15.358,1.2715,47.043
13.949,-1.6658,45.984
12.388,-4.1578,44.525
10.733,-6.1633,42.823
9.0434,-7.6926,41.02
7.3698,-8.7931,39.23
5.7535,-9.5327,37.536
4.2249,-9.9861,35.986
2.8038,-10.224,34.605
1.501,-10.307,33.395
0.32027,-10.284,32.35
-0.7402,-10.196,31.455
-1.6857,-10.068,30.691
-2.524,-9.922,30.043
-3.2638,-9.7712,29.492
-3.9145,-9.6248,29.024
-4.4855,-9.4885,28.627
-4.9858,-9.3655,28.289
-5.4238,-9.2574,28.002
-5.8072,-9.1647,27.757
-6.1429,-9.0872,27.549
-6.4373,-9.024,27.373
-6.696,-8.9741,27.224
-6.9238,-8.9363,27.099
-7.1251,-8.9094,26.995
-7.3035,-8.8919,26.91
-7.4623,-8.8826,26.842
-7.6044,-8.8802,26.789
-7.732,-8.8835,26.75
-7.8471,-8.8914,26.723
-7.9515,-8.9027,26.708
-8.0467,-8.9164,26.704
-8.1336,-8.9315,26.709
-8.2134,-8.9471,26.724
-8.2868,-8.9625,26.746
-8.3544,-8.9768,26.775
-8.4166,-8.9894,26.811
-8.4739,-8.9996,26.853
-8.5265,-9.0068,26.899
-8.5745,-9.0105,26.95
-8.6181,-9.0105,27.004
-8.6573,-9.0062,27.06
-8.6922,-8.9975,27.118
-8.7227,-8.9841,27.177
-8.7489,-8.9661,27.236
-8.7706,-8.9432,27.294
-8.7879,-8.9157,27.351
-8.8006,-8.8835,27.405
-8.8089,-8.8471,27.456
-8.8127,-8.8065,27.503
-8.8121,-8.7622,27.546
-8.8071,-8.7146,27.584
-8.7979,-8.6641,27.615
-8.7845,-8.6113,27.641
-8.7672,-8.5567,27.661
-8.7461,-8.5009,27.673
-8.7216,-8.4445,27.679
-8.6939,-8.388,27.677
-8.6633,-8.3322,27.668
-8.6302,-8.2776,27.652
-8.595,-8.2249,27.629
-8.5579,-8.1745,27.6
-8.5196,-8.127,27.563
-8.4803,-8.0829,27.52
-8.4406,-8.0428,27.472
-8.4008,-8.0069,27.418
-8.3614,-7.9757,27.36
-8.3229,-7.9495,27.297
-8.2855,-7.9285,27.231
-8.2498,-7.9129,27.162
-8.2161,-7.903,27.09
-8.1848,-7.8987,27.017
-8.1562,-7.9002,26.943
-8.1306,-7.9074,26.869
-8.1083,-7.9203,26.795
-8.0895,-7.9388,26.723
-8.0744,-7.9627,26.653
-8.0632,-7.9918,26.585
-8.0561,-8.026,26.52
-8.0531,-8.065,26.46
-8.0543,-8.1084,26.404
-8.0597,-8.1559,26.352
-8.0693,-8.2071,26.307
-8.0831,-8.2617,26.268
-8.1009,-8.3191,26.235
-8.1228,-8.3788,26.209
-8.1484,-8.4405,26.191
-8.1776,-8.5035,26.18
-8.2102,-8.5672,26.178
-8.2459,-8.6312,26.183
-8.2844,-8.6947,26.197
-8.3254,-8.7571,26.218
-8.3686,-8.8179,26.248
-8.4135,-8.8763,26.286
-8.4598,-8.9318,26.332
-8.507,-8.9836,26.385
-8.5547,-9.0311,26.446
-8.6023,-9.0737,26.513
-8.6494,-9.1109,26.587
-8.6956,-9.142,26.666
-8.7402,-9.1666,26.75
-8.7829,-9.1842,26.838
-8.823,-9.1944,26.929
-8.8601,-9.197,27.022
-8.8938,-9.1917,27.116
-8.9236,-9.1784,27.21
-8.9491,-9.1571,27.304
-8.9699,-9.1278,27.395
-8.9857,-9.0908,27.483
-8.9962,-9.0463,27.567
-9.0012,-8.9947,27.646
-9.0005,-8.9366,27.719
-8.9941,-8.8726,27.784
-8.982,-8.8033,27.841
-8.9641,-8.7296,27.889
-8.9407,-8.6522,27.928
-8.9118,-8.5722,27.957
-8.8779,-8.4903,27.975
-8.8391,-8.4076,27.983
-8.7959,-8.325,27.98
-8.7489,-8.2435,27.966
-8.6983,-8.1641,27.941
-8.6449,-8.0875,27.906
-8.5892,-8.0147,27.861
-8.5317,-7.9465,27.807
-8.4732,-7.8835,27.743
-8.4142,-7.8264,27.672
-8.3554,-7.7758,27.592
-8.2975,-7.7321,27.506
-8.2409,-7.6958,27.414
-8.1864,-7.6671,27.317
-8.1345,-7.6463,27.216
-8.0857,-7.6336,27.113
-8.0405,-7.629,27.007
-7.9993,-7.6326,26.9
-7.9626,-7.6442,26.793
-7.9308,-7.6638,26.688
-7.9041,-7.6913,26.584
-7.8828,-7.7263,26.483
-7.8672,-7.7687,26.386
-7.8573,-7.818,26.293
-7.8534,-7.8739,26.206
-7.8554,-7.9361,26.126
-7.8635,-8.0039,26.053
-7.8775,-8.077,25.987
-7.8975,-8.1548,25.93
-7.9232,-8.2367,25.883
-7.9546,-8.3221,25.845
-7.9913,-8.4102,25.818
-8.0332,-8.5005,25.802
-8.0799,-8.5921,25.797
-8.1312,-8.6842,25.803
-8.1865,-8.776,25.821
-8.2454,-8.8666,25.851
-8.3075,-8.9552,25.893
-8.3723,-9.0407,25.946
-8.4391,-9.1222,26.011
-8.5074,-9.1989,26.087
-8.5766,-9.2696,26.174
-8.6459,-9.3335,26.271
-8.7146,-9.3896,26.378
-8.7821,-9.4371,26.493
-8.8476,-9.4751,26.615
-8.9104,-9.5029,26.743
-8.9696,-9.5199,26.877
-9.0247,-9.5254,27.014
-9.0747,-9.5191,27.153
-9.1192,-9.5007,27.293
-9.1573,-9.4702,27.432
-9.1886,-9.4275,27.567
-9.2125,-9.373,27.699
-9.2285,-9.307,27.823
-9.2364,-9.2302,27.94
-9.2358,-9.1434,28.048
-9.2265,-9.0476,28.144
-9.2086,-8.9438,28.229
-9.1822,-8.8333,28.299
-9.1473,-8.7175,28.356
-9.1043,-8.5977,28.397
-9.0536,-8.4756,28.423
-8.9958,-8.3526,28.432
-8.9315,-8.2302,28.425
-8.8614,-8.1099,28.402
-8.7862,-7.9931,28.364
-8.7069,-7.8813,28.31
-8.6244,-7.7755,28.241
-8.5395,-7.677,28.158
-8.4532,-7.5867,28.063
-8.3666,-7.5055,27.956
-8.2805,-7.4341,27.838
-8.1958,-7.3732,27.712
-8.1136,-7.3231,27.577
-8.0345,-7.2841,27.436
-7.9595,-7.2566,27.289
-7.8892,-7.2406,27.139
-7.8243,-7.2361,26.987
-7.7655,-7.2431,26.833
-7.7133,-7.2612,26.68
-7.6681,-7.2904,26.529
-7.6303,-7.3303,26.38
-7.6003,-7.3806,26.236
-7.5783,-7.4408,26.098
-7.5646,-7.5106,25.966
-7.5592,-7.5894,25.841
-7.5622,-7.6767,25.726
-7.5737,-7.7719,25.62
-7.5935,-7.8744,25.526
-7.6216,-7.9835,25.443
-7.6578,-8.0986,25.373
-7.7018,-8.2188,25.317
-7.7535,-8.3433,25.274
-7.8125,-8.4712,25.247
-7.8784,-8.6015,25.236
-7.9507,-8.7332,25.241
-8.0289,-8.8653,25.262
-8.1126,-8.9965,25.3
-8.201,-9.1256,25.355
-8.2934,-9.2512,25.427
-8.3892,-9.372,25.517
-8.4875,-9.4867,25.622
-8.5874,-9.5936,25.744
-8.688,-9.6914,25.882
-8.7884,-9.7785,26.033
-8.8874,-9.8535,26.199
-8.984,-9.9151,26.376
-9.0771,-9.9619,26.563
-9.1656,-9.9927,26.759
-9.2483,-10.006,26.961
-9.3241,-10.002,27.168
-9.3919,-9.9801,27.376
-9.4508,-9.9389,27.583
-9.4996,-9.8789,27.787
-9.5375,-9.8003,27.984
-9.5638,-9.7038,28.173
-9.5778,-9.5902,28.35
-9.579,-9.4608,28.512
-9.5672,-9.3171,28.658
-9.5422,-9.161,28.785
-9.5041,-8.9945,28.892
-9.4531,-8.8197,28.976
-9.3898,-8.6393,29.037
-9.3147,-8.4555,29.074
-9.2288,-8.2709,29.086
-9.133,-8.0879,29.074
-9.0285,-7.9089,29.037
-8.9165,-7.7361,28.977
-8.7985,-7.5716,28.894
-8.6758,-7.4172,28.79
-8.55,-7.2745,28.666
-8.4224,-7.1449,28.523
-8.2947,-7.0294,28.364
-8.1681,-6.9288,28.191
-8.0442,-6.8439,28.005
-7.9242,-6.7751,27.809
-7.8093,-6.7224,27.604
-7.7006,-6.6861,27.393
-7.5991,-6.666,27.178
-7.5058,-6.6618,26.959
-7.4214,-6.6733,26.741
-7.3466,-6.7001,26.523
-7.282,-6.7416,26.308
-7.2279,-6.7974,26.097
-7.1849,-6.867,25.892
-7.1531,-6.9497,25.695
-7.1327,-7.0451,25.507
-7.124,-7.1524,25.33
-7.1268,-7.2712,25.164
-7.1413,-7.4006,25.011
-7.1672,-7.5401,24.872
-7.2045,-7.6888,24.749
-7.2529,-7.8461,24.643
-7.3122,-8.0111,24.555
-7.3821,-8.1829,24.486
-7.4622,-8.3604,24.437
-7.552,-8.5427,24.41
-7.6511,-8.7284,24.404
-7.7588,-8.9162,24.421
-7.8746,-9.1048,24.461
-7.9976,-9.2924,24.526
-8.1271,-9.4773,24.615
-8.2621,-9.6576,24.729
-8.4016,-9.8312,24.868
-8.5446,-9.9961,25.03
-8.6897,-10.15,25.217
-8.8358,-10.29,25.427
-8.9812,-10.415,25.658
-9.1246,-10.521,25.909
-9.2642,-10.606,26.178
-9.3984,-10.669,26.463
-9.5255,-10.707,26.76
-9.6437,-10.718,27.066
-9.7511,-10.701,27.378
-9.8461,-10.655,27.691
-9.9269,-10.579,28.002
-9.9921,-10.473,28.305
-10.04,-10.337,28.597
-10.07,-10.174,28.872
-10.08,-9.9845,29.127
-10.071,-9.7711,29.356
-10.041,-9.5367,29.558
-9.9903,-9.285,29.727
-9.9198,-9.0196,29.862
-9.8298,-8.7447,29.96
-9.7213,-8.4646,30.021
-9.5956,-8.1834,30.043
-9.4544,-7.9055,30.027
-9.2995,-7.6348,29.974
-9.133,-7.3749,29.885
-8.9572,-7.129,29.761
-8.7744,-6.9,29.606
-8.587,-6.69,29.422
-8.3973,-6.501,29.212
-8.2076,-6.3342,28.979
-8.0203,-6.1905,28.726
-7.8373,-6.0704,28.457
-7.6606,-5.9739,28.173
-7.4919,-5.9008,27.88
-7.3328,-5.8508,27.578
-7.1846,-5.8232,27.272
-7.0485,-5.8173,26.963
-6.9254,-5.8322,26.654
-6.8161,-5.8671,26.347
-6.7212,-5.9211,26.045
-6.6411,-5.9933,25.748
-6.5764,-6.0829,25.459
-6.527,-6.1891,25.181
-6.4932,-6.3113,24.913
-6.475,-6.4486,24.659
-6.4724,-6.6005,24.419
-6.4852,-6.7663,24.195
-6.5133,-6.9454,23.988
-6.5565,-7.1372,23.801
-6.6146,-7.3412,23.634
-6.6872,-7.5566,23.489
-6.7742,-7.7826,23.368
-6.875,-8.0186,23.272
-6.9894,-8.2634,23.203
-7.1168,-8.516,23.162
-7.2567,-8.7752,23.15
-7.4085,-9.0393,23.17
-7.5716,-9.3068,23.222
-7.7451,-9.5755,23.307
-7.9282,-9.8432,23.427
-8.1197,-10.107,23.583
-8.3185,-10.365,23.775
-8.5231,-10.613,24.003
-8.7321,-10.847,24.267
-8.9436,-11.065,24.567
-9.1557,-11.261,24.902
-9.3663,-11.432,25.269
-9.5728,-11.574,25.666
-9.7729,-11.681,26.089
-9.9638,-11.751,26.535
-10.143,-11.78,26.998
-10.306,-11.764,27.473
-10.452,-11.7,27.953
-10.577,-11.588,28.431
-10.678,-11.427,28.898
-10.753,-11.217,29.348
-10.799,-10.959,29.771
-10.815,-10.659,30.161
-10.8,-10.318,30.509
-10.751,-9.9442,30.81
-10.671,-9.5426,31.057
-10.558,-9.121,31.247
-10.414,-8.6869,31.377
-10.241,-8.2483,31.445
-10.042,-7.813,31.451
-9.8192,-7.3883,31.397
-9.5761,-6.9808,31.285
-9.3166,-6.5964,31.12
-9.0446,-6.2398,30.904
-8.7641,-5.9147,30.645
-8.4792,-5.6238,30.346
-8.1936,-5.3686,30.013
-7.9111,-5.15,29.653
-7.635,-4.9677,29.27
-7.3683,-4.8211,28.868
-7.1136,-4.7089,28.454
-6.8731,-4.6295,28.03
-6.6487,-4.5812,27.601
-6.442,-4.5619,27.169
-6.254,-4.5698,26.739
-6.0856,-4.603,26.311
-5.9373,-4.6597,25.89
-5.8095,-4.7384,25.476
-5.7024,-4.8376,25.072
-5.6159,-4.9562,24.679
-5.55,-5.0932,24.3
-5.5043,-5.2476,23.934
-5.4786,-5.4189,23.585
-5.4727,-5.6066,23.253
-5.486,-5.8103,22.94
-5.5185,-6.0299,22.647
-5.5696,-6.265,22.375
-5.6392,-6.5156,22.128
-5.7268,-6.7816,21.905
-5.8323,-7.0628,21.709
-5.9553,-7.3591,21.542
-6.0957,-7.6701,21.406
-6.2531,-7.9953,21.303
-6.4274,-8.3342,21.235
-6.618,-8.6856,21.204
-6.8248,-9.0485,21.213
-7.0472,-9.4212,21.265
-7.2846,-9.8016,21.362
-7.5363,-10.187,21.507
-7.8014,-10.575,21.701
-8.0787,-10.96,21.947
-8.3669,-11.34,22.247
-8.6641,-11.708,22.603
-8.9685,-12.058,23.014
-9.2775,-12.385,23.482
-9.5882,-12.68,24.005
-9.8974,-12.936,24.581
-10.201,-13.145,25.205
-10.496,-13.299,25.874
-10.776,-13.389,26.58
-11.037,-13.408,27.314
-11.274,-13.35,28.066
-11.482,-13.209,28.822
-11.655,-12.982,29.57
-11.787,-12.67,30.295
-11.876,-12.272,30.98
-11.915,-11.796,31.612
-11.903,-11.247,32.174
-11.838,-10.638,32.655
-11.718,-9.9806,33.044
-11.544,-9.2898,33.332
-11.319,-8.5814,33.516
-11.045,-7.8713,33.593
-10.728,-7.1748,33.567
-10.372,-6.5059,33.441
-9.9856,-5.8765,33.224
-9.5747,-5.296,32.925
-9.1469,-4.7715,32.554
-8.7093,-4.3072,32.122
-8.2691,-3.9051,31.641
-7.8327,-3.565,31.12
-7.4059,-3.2849,30.57
-6.9938,-3.0618,29.998
-6.6006,-2.8915,29.412
-6.2297,-2.7694,28.818
-5.8837,-2.6907,28.222
-5.5644,-2.6507,27.628
-5.273,-2.6449,27.039
-5.0102,-2.6691,26.457
-4.7761,-2.7197,25.885
-4.5705,-2.7935,25.325
-4.3928,-2.8878,24.777
-4.2423,-3.0005,24.244
-4.1181,-3.1299,23.724
-4.0193,-3.2746,23.221
-3.9448,-3.434,22.733
-3.8937,-3.6074,22.262
-3.8651,-3.7947,21.809
-3.8581,-3.9961,21.374
-3.8719,-4.2118,20.958
-3.9058,-4.4423,20.563
-3.9595,-4.6884,20.188
-4.0324,-4.9508,19.835
-4.1242,-5.2305,19.506
-4.2349,-5.5286,19.201
-4.3642,-5.8459,18.923
-4.5124,-6.1835,18.674
-4.6795,-6.5425,18.455
-4.8658,-6.9238,18.269
-5.0716,-7.328,18.119
-5.2972,-7.7559,18.007
-5.5431,-8.2077,17.938
-5.8096,-8.6834,17.914
-6.0969,-9.1825,17.941
-6.4055,-9.7039,18.023
-6.7353,-10.246,18.164
-7.0864,-10.806,18.369
-7.4584,-11.38,18.645
-7.8506,-11.964,18.997
-8.262,-12.552,19.43
-8.6909,-13.134,19.948
-9.1352,-13.702,20.558
-9.592,-14.245,21.261
-10.057,-14.749,22.061
-10.526,-15.199,22.956
-10.994,-15.578,23.944
-11.452,-15.868,25.018
-11.894,-16.051,26.168
-12.309,-16.108,27.379
-12.689,-16.024,28.632
-13.023,-15.783,29.902
-13.299,-15.378,31.16
-13.507,-14.804,32.374
-13.636,-14.065,33.51
-13.679,-13.173,34.535
-13.629,-12.147,35.416
-13.481,-11.015,36.127
-13.234,-9.8096,36.648
-12.892,-8.567,36.969
-12.459,-7.325,37.088
-11.946,-6.1195,37.011
-11.363,-4.9819,36.755
-10.725,-3.9372,36.341
-10.046,-3.0032,35.794
-9.3419,-2.1901,35.142
-8.6267,-1.501,34.409
-7.9141,-0.93312,33.621
-7.216,-0.47893,32.798
-6.5423,-0.12789,31.958
-5.9009,0.13236,31.114
-5.2976,0.31481,30.277
-4.7363,0.43229,29.453
-4.2195,0.49678,28.647
-3.7478,0.51911,27.862
-3.3211,0.50875,27.1
-2.9382,0.47376,26.36
-2.597,0.42084,25.643
-2.2952,0.35542,24.948
-2.0301,0.28183,24.275
-1.7989,0.20339,23.622
-1.5987,0.1226,22.988
-1.4266,0.041255,22.373
-1.2798,-0.039424,21.776
-1.1557,-0.11868,21.196
-1.052,-0.19613,20.632
-0.96645,-0.27168,20.084
-0.89697,-0.34547,19.551
-0.84182,-0.4178,19.033
-0.79942,-0.48911,18.529
-0.76839,-0.55993,18.039
-0.74754,-0.63088,17.562
-0.73588,-0.7026,17.098
-0.73255,-0.77579,16.647
-0.73687,-0.8512,16.209
-0.74831,-0.92957,15.783
-0.76643,-1.0117,15.369
-0.79096,-1.0984,14.967
-0.8217,-1.1905,14.577
-0.85858,-1.2889,14.198
-0.90161,-1.3945,13.83
-0.9509,-1.5083,13.474
-1.0066,-1.6313,13.129
-1.0691,-1.7647,12.795
-1.1387,-1.9096,12.473
-1.2158,-2.0673,12.162
-1.3009,-2.2392,11.863
-1.3947,-2.4267,11.576
-1.4979,-2.6316,11.301
-1.6113,-2.8554,11.039
-1.7357,-3.1001,10.791
-1.8722,-3.3678,10.557
-2.0217,-3.6607,10.338
-2.1856,-3.9812,10.137
-2.3652,-4.3318,9.9533
-2.5618,-4.7153,9.7903
-2.7772,-5.1347,9.65
-3.0129,-5.5929,9.5353
-3.2709,-6.0933,9.4495
